left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
vlu,0.7403312,0.74927485,0.7587164,0.7788757,0.7741362,0.7909255,0.7390195,0.7337292,0.762108,0.6923293,0.7353835,0.7102151,0.6973884,0.6695196,0.74654716,0.7198341,0.7793755,0.75587404,0.718066,0.7809666
vmj,0.8786986,0.80045784,0.7227073,0.6736254,0.7764812,0.8568847,0.790392,0.84582627,0.5316281,0.8366821,0.7698488,0.80907,0.8298358,0.58919454,0.7767146,0.66608244,0.81591773,0.52001673,0.73747253,0.7745296
vmn,0.8500478,0.772062,0.8231537,0.77869844,0.75551623,0.8351782,0.8709717,0.80840194,0.81952477,0.7590186,0.6667662,0.7782924,0.8128969,0.8354174,0.79820985,0.80605197,0.733898,0.7851943,0.84203947,0.81290853
vmo,0.7957206,0.82830733,0.9071169,0.6391628,0.890601,0.75833654,0.8490417,0.8833071,0.81640834,0.7387381,0.84131163,0.8569588,0.80812097,0.91495395,0.849215,0.81264484,0.77443016,0.8680047,0.83211243,0.7752261
vmr,0.8045584,0.78650707,0.70404917,0.8314252,0.48412037,0.8757276,0.8540797,0.83344465,0.76117855,0.7718574,0.5432713,0.529736,0.60067654,0.84529793,0.8648981,0.83324635,0.85229045,0.80409145,0.7798197,0.86932373
vmu,0.7402904,0.6270147,0.8026899,0.6599558,0.6960434,0.6269892,0.70323044,0.74825984,0.81866527,0.68384844,0.73364604,0.65548486,0.71581304,0.767437,0.86232734,0.6079213,0.65458363,0.7061824,0.62654364,0.72019815
vna,0.92973614,0.80794525,0.78359044,0.9110023,0.7539805,0.9361037,0.9207451,0.76239467,0.8731121,0.9083481,0.75857186,0.85584843,0.79593897,0.820896,0.7872182,0.91771847,0.9228077,0.8810512,0.91438174,0.6352559
vnf,0.7951523,0.7656106,0.73612684,0.7956112,0.76924175,0.83554554,0.7938604,0.83309305,0.81956655,0.76653546,0.8495953,0.774329,0.8059464,0.84824306,0.848873,0.7695463,0.6554895,0.85400957,0.5950651,0.8706196
vnh,0.69574004,0.58538955,0.50535685,0.74102026,0.60694,0.83950865,0.6813113,0.7161212,0.6550577,0.6847108,0.59860003,0.5931283,0.6624828,0.57658035,0.7765689,0.5635664,0.7497795,0.7308502,0.6682767,0.5575851
voc,0.8979956,0.7945456,0.8576124,0.6116203,0.8110466,0.854526,0.69052815,0.52038646,0.6492902,0.8462721,0.69601256,0.89014006,0.7743278,0.7484448,0.702428,0.8358115,0.8648746,0.9040543,0.8881595,0.87698555
vop,0.8254358,0.70745647,0.7138144,0.74267185,0.85597247,0.8277858,0.84556735,0.84121704,0.77284133,0.8308604,0.3294207,0.7643724,0.7866379,0.9027511,0.7288125,0.88794655,0.86864114,0.7794683,0.7403405,0.86107814
voz,0.84797597,0.92880845,0.93130624,0.8701881,0.780537,0.8813002,0.8748047,0.91938436,0.8341485,0.8058186,0.90621054,0.92553395,0.80472016,0.39263317,0.955725,0.48532397,0.78847444,0.88062644,0.79648095,0.8529014
vqe,0.78944546,0.83529615,0.8697718,0.85272336,0.9002153,0.79155815,0.8620953,0.67279994,0.64735854,0.89547336,0.8226442,0.6015501,0.79736865,0.75426,0.7678915,0.83836764,0.8853868,0.774186,0.83520424,0.759632
vqn,0.8289323,0.8423945,0.85025907,0.49940258,0.8269328,0.8365569,0.7718083,0.7934419,0.81785226,0.84536856,0.85707664,0.8359581,0.57653385,0.7483349,0.77870864,0.6560662,0.7780244,0.73518693,0.7536605,0.83236337
vqp,0.8831034,0.86754054,0.76550496,0.8526747,0.90133226,0.81617427,0.7486376,0.80696726,0.9336369,0.9143474,0.68723077,0.49683058,0.8080523,0.708752,0.7851788,0.8308217,0.8658695,0.716759,0.6911681,0.8441863
vqs,0.56837296,0.39986417,0.5765686,0.5552082,0.5489829,0.4097606,0.80244565,0.5287168,0.5640644,0.79642427,0.4461739,0.5980984,0.6712812,0.75446475,0.48014802,0.4270198,0.76271045,0.4466069,0.71721524,0.6042804
vrc,0.77401626,0.739141,0.8133612,0.73437047,0.7763992,0.7506351,0.7608175,0.756725,0.7961501,0.7951636,0.7212741,0.7496305,0.64690953,0.82065094,0.7847455,0.79826343,0.78056693,0.7376733,0.7361238,0.7053503
vrn,0.79597235,0.8557868,0.7831394,0.8243971,0.7356766,0.8700407,0.7890016,0.70838124,0.6187693,0.7977258,0.7756622,0.83325505,0.8203307,0.6508417,0.6046937,0.85630417,0.62613535,0.70859927,0.8093821,0.82917154
vro,0.9006444,0.6578076,0.7371632,0.83675337,0.91176707,0.8546419,0.71268463,0.8193748,0.86887324,0.8427112,0.82130533,0.84926593,0.837155,0.82882005,0.81165856,0.7282561,0.5264212,0.81343526,0.76577055,0.8644672
vrq,0.90920854,0.85974854,0.88227576,0.78327864,0.80832887,0.915765,0.8388352,0.6561079,0.82900155,0.9039895,0.8909264,0.8445932,0.8710112,0.85072297,0.79377216,0.8167448,0.8644834,0.605253,0.90590924,0.7927856
vrt,0.87666464,0.732013,0.78433836,0.80480826,0.6188224,0.85979044,0.7578555,0.8554565,0.5922094,0.90459174,0.822068,0.74703205,0.7904386,0.8532388,0.8875158,0.8551572,0.873801,0.77338445,0.8621066,0.53347
vrv,0.6571104,0.80142426,0.80480933,0.8215958,0.876266,0.8682924,0.7286741,0.8186619,0.5902585,0.8842517,0.7884843,0.5643542,0.8057478,0.78828996,0.81993204,0.45401317,0.8277711,0.8735787,0.8283535,0.85493165
vsa,0.847971,0.8149353,0.78048974,0.8218062,0.91692334,0.80997235,0.8559364,0.89394134,0.8798344,0.7494453,0.9158332,0.6999996,0.8852871,0.92886984,0.8548629,0.79126334,0.720729,0.9116172,0.9312002,0.82361984
vtc,0.7071244,0.64665484,0.70915776,0.9000775,0.83387357,0.57937115,0.6967706,0.70399225,0.71165824,0.7336185,0.7297909,0.69342303,0.9479127,0.64774364,0.6224551,0.72295755,0.71930695,0.7452523,0.81300265,0.68943787
vtd,0.8105513,0.71463794,0.84595644,0.5087843,0.8363083,0.74958956,0.7783845,0.79573596,0.8577447,0.7801683,0.79539484,0.802965,0.6385065,0.7051798,0.7108163,0.78610075,0.70662785,0.7310551,0.7037094,0.6965078
vtf,0.88472986,0.87021965,0.6945721,0.7825558,0.8887143,0.874333,0.918669,0.6745429,0.8136645,0.66674113,0.8932868,0.7743926,0.86109364,0.8905375,0.9331732,0.8384689,0.87746567,0.8040248,0.72134537,0.8436257
vti,0.6758702,0.9335079,0.84002215,0.8045311,0.61216253,0.7720393,0.5905388,0.8513844,0.8278985,0.5741328,0.7856902,0.79721797,0.8643518,0.9196491,0.9136329,0.4410028,0.89247143,0.8317724,0.74960047,0.8725027
vtr,0.7473176,0.78513044,0.7262198,0.7105567,0.79314774,0.73570406,0.8399982,0.7823212,0.8252716,0.75115556,0.8728926,0.71714294,0.7494156,0.79122144,0.881984,0.76705945,0.74216145,0.8631029,0.75537306,0.7149326
vtz,0.80884814,0.41358742,0.8042934,0.77337605,0.8253174,0.79250586,0.77504194,0.8379993,0.74574256,0.67484885,0.7757294,0.74617904,0.6954769,0.8130374,0.8509563,0.70435494,0.83189327,0.80587083,0.6804675,0.8265509
vuh,0.8641679,0.68796587,0.7272447,0.8161819,0.8457308,0.7110172,0.8587183,0.51374596,0.7931641,0.7155107,0.6080393,0.71799546,0.7220818,0.8450148,0.83890665,0.8097788,0.66483474,0.88677543,0.8228914,0.7588607
vuj,0.64331913,0.8116348,0.7477657,0.64656353,0.85110426,0.823752,0.7850832,0.7777581,0.788362,0.81129336,0.76731956,0.66648525,0.76719105,0.8485131,0.8572837,0.6708032,0.7922325,0.7934494,0.4801526,0.6498564
vus,0.80145675,0.63920385,0.8086525,0.90734035,0.6987556,0.9178902,0.9023602,0.7931373,0.6927878,0.6616158,0.88835585,0.7403478,0.78440017,0.8136135,0.8968662,0.76737803,0.83142006,0.86420286,0.79890674,0.87829053
vut,0.8182814,0.80549407,0.6798382,0.791062,0.8253873,0.6976974,0.80877054,0.8571975,0.78336084,0.85300857,0.6028967,0.78190166,0.81272376,0.815055,0.79274684,0.7937033,0.8083483,0.676417,0.6331519,0.6727046
vuy,0.837517,0.85052943,0.73133767,0.6951572,0.8587337,0.8435557,0.8716109,0.6436137,0.81406367,0.70584637,0.67805135,0.742052,0.6832978,0.70503265,0.815062,0.7123055,0.76777685,0.90552425,0.5749838,0.8563857
vvm,0.6727626,0.7891456,0.6874457,0.6631061,0.6780784,0.7238686,0.9227854,0.70101494,0.63958824,0.7472274,0.779632,0.72411966,0.72250247,0.83984774,0.7275185,0.71450055,0.770816,0.7430637,0.7011643,0.80044425
vwf,0.7328031,0.81168324,0.6674289,0.5917375,0.69473845,0.68355304,0.79534054,0.6323733,0.7615411,0.7424344,0.84493333,0.8798176,0.80729383,0.8039423,0.7649591,0.7227075,0.83797544,0.6475005,0.7382823,0.8392401
vwg,0.85290766,0.9176902,0.8409172,0.880774,0.7067849,0.85655284,0.7945737,0.77356315,0.8895737,0.8634808,0.8781021,0.85688174,0.77294886,0.6348795,0.46108523,0.82907254,0.8961481,0.84967786,0.79768956,0.88121104
vwm,0.5485465,0.58019006,0.57582325,0.71603096,0.6267592,0.6430622,0.8676296,0.81098473,0.76859707,0.68504274,0.88178587,0.89253455,0.87943417,0.8168659,0.44848672,0.6027112,0.8824987,0.7672367,0.89193034,0.8496074
vwp,0.7991056,0.6751907,0.7723196,0.8160184,0.7451709,0.55677027,0.80013883,0.61219907,0.54090536,0.8069953,0.7218386,0.79716784,0.8083677,0.6540733,0.81279075,0.9231658,0.6396922,0.76203346,0.7731556,0.7088001
vwy,0.8509688,0.8767299,0.8736049,0.793098,0.73754966,0.86691886,0.8178391,0.7862373,0.63615024,0.83783144,0.8766253,0.82982457,0.7227073,0.8682515,0.8965125,0.84930426,0.8395083,0.82147247,0.75600404,0.82935727
vxh,0.4793672,0.85693514,0.7383245,0.8856438,0.8045002,0.828341,0.853661,0.8722736,0.82663155,0.8788102,0.8214624,0.83553,0.80341554,0.85144836,0.8281465,0.6795958,0.7283969,0.85875815,0.90417445,0.86688393
vxk,0.82601225,0.71445733,0.62375426,0.65362215,0.8293784,0.82282156,0.87984943,0.7237076,0.65933836,0.81811124,0.8648436,0.7811897,0.7471481,0.8500868,0.6976637,0.85563624,0.85037655,0.72179544,0.77025527,0.78737724
vxl,0.96298736,0.986421,0.89407194,0.42155606,0.73009616,0.9106274,0.73702943,0.87951875,0.9383029,0.61173826,0.8898464,0.62198234,0.7606384,0.96744955,0.78801686,0.7732946,0.6873126,0.98145866,0.94932365,0.82080144
vxn,0.7912646,0.7601604,0.82807624,0.8085144,0.80153024,0.7839947,0.68348235,0.7795057,0.8735923,0.8020325,0.7870802,0.48962152,0.6894811,0.7682453,0.7523136,0.6167157,0.56505567,0.7535684,0.6625161,0.8071006
vxo,0.69875425,0.612707,0.39536434,0.32224414,0.5160084,0.6875908,0.71597874,0.3316204,0.29941517,0.58619034,0.48984593,0.48899275,0.345789,0.52612424,0.5352817,0.6226789,0.51630986,0.3277679,0.6081563,0.31965196
vxr,0.8575944,0.8079666,0.46666855,0.82811415,0.900294,0.83505964,0.890349,0.8521634,0.82217145,0.7974136,0.88337076,0.8646089,0.83451015,0.8870811,0.44343528,0.84352297,0.7074363,0.7504814,0.8246286,0.89091283
vyd,0.81817347,0.8089944,0.7622149,0.7757361,0.6947245,0.76572204,0.7139114,0.7241235,0.76428366,0.8007234,0.8133662,0.78366077,0.6819486,0.6741694,0.79244787,0.7139833,0.7277484,0.84638697,0.7488244,0.61179537
vyr,0.7801612,0.8209491,0.86609364,0.8520983,0.59806263,0.8739852,0.89022845,0.86556304,0.85089976,0.67422837,0.8646735,0.86654186,0.7805217,0.78312975,0.83757496,0.6026215,0.8320416,0.84860206,0.7632351,0.8374479
vzh,0.7397912,0.71208495,0.6917106,0.7086514,0.81169593,0.6528184,0.6352949,0.7330006,0.64579177,0.7245308,0.7434626,0.70738584,0.75551045,0.64195716,0.78642416,0.75898224,0.740936,0.68880296,0.58145285,0.7204965
vzp,0.62744194,0.6629468,0.57621366,0.7608838,0.65910494,0.60729647,0.6909364,0.7429532,0.6779643,0.76638085,0.721359,0.61239856,0.80295134,0.6924462,0.7228525,0.65933365,0.6565956,0.64325416,0.6755928,0.5864483
wab,0.80508953,0.7602304,0.74711406,0.79774034,0.7041054,0.8236487,0.8071202,0.7432748,0.7740304,0.6820532,0.79656196,0.6901977,0.8074693,0.6383806,0.71250385,0.74884576,0.83894604,0.78883356,0.76692,0.6871921
wbg,0.79883355,0.87962115,0.612601,0.7352289,0.8873513,0.8824351,0.87473696,0.7208463,0.85511816,0.5779759,0.91652524,0.75992334,0.91710675,0.89554167,0.88476926,0.69205385,0.79535794,0.7530524,0.8455213,0.84297484
wbs,0.7946666,0.8530885,0.76459426,0.80459255,0.8315116,0.83156604,0.80181414,0.8031354,0.8296319,0.8192659,0.78991544,0.80397534,0.74782395,0.7338722,0.83810383,0.8820447,0.73931247,0.72200567,0.7449512,0.77926385
wbx,0.7759628,0.71253633,0.77654594,0.7191729,0.817651,0.73104817,0.6543291,0.7642696,0.8786333,0.8090885,0.81976247,0.85411316,0.7124194,0.7367203,0.73476446,0.7591697,0.59368134,0.6626947,0.7351745,0.59981096
wca,0.78999496,0.7413186,0.7337116,0.7444705,0.80981433,0.7858523,0.7354687,0.7266711,0.7379799,0.71501637,0.68347764,0.67239,0.7604415,0.6779716,0.7550977,0.59724283,0.78929466,0.8101086,0.8243643,0.82081187
wdo,0.703484,0.7705704,0.6123241,0.79310477,0.77992314,0.8642154,0.796473,0.8785544,0.7600204,0.6987211,0.79318166,0.7405821,0.61996305,0.8360542,0.8285121,0.66731936,0.6285048,0.7565053,0.6842303,0.79563725
wdp,0.74721843,0.70688695,0.78535557,0.6806671,0.70768195,0.7519601,0.80891085,0.795004,0.79633707,0.81746227,0.81776047,0.83851,0.7807894,0.66331685,0.7542707,0.54267794,0.8310583,0.77013636,0.83869,0.8192151
wdz,0.811543,0.8004635,0.91468096,0.5638945,0.9558424,0.91233194,0.94634485,0.88081247,0.76926446,0.957404,0.9555445,0.8716673,0.78105736,0.8185269,0.94537604,0.5774383,0.8548982,0.6262703,0.5420353,0.7512135
weh,0.67526704,0.76234555,0.718399,0.67186487,0.72425556,0.59579116,0.6765734,0.7324176,0.7075109,0.6633332,0.6701601,0.7051668,0.6846249,0.7239846,0.6193074,0.66619307,0.72708243,0.66682965,0.681997,0.5977819
wem,0.8315072,0.65406835,0.52801484,0.7155317,0.7581662,0.7515021,0.66418284,0.7597276,0.76866305,0.7688309,0.44117963,0.79564744,0.712551,0.667833,0.79363596,0.70639896,0.7594538,0.73452646,0.76545024,0.7191198
wfe,0.7193863,0.8347782,0.72348756,0.7864866,0.8947817,0.8974975,0.7973941,0.5261745,0.8704653,0.8474519,0.58201045,0.6695982,0.88655406,0.85758454,0.8430336,0.85168296,0.72946465,0.7731001,0.66820604,0.7403392
wfr,0.5782029,0.65678203,0.6356402,0.60901225,0.6692294,0.677652,0.71606076,0.69553685,0.7860971,0.61915636,0.75218195,0.6868371,0.6082124,0.69282025,0.73832184,0.64502144,0.70067346,0.6394066,0.6410047,0.677845
wfu,0.78908557,0.83214235,0.78257024,0.71624607,0.748067,0.78626394,0.8117061,0.82783544,0.7941761,0.73505247,0.8090196,0.8330893,0.8248501,0.82087564,0.7134598,0.85795575,0.8387397,0.73479486,0.8484327,0.7897403
wgw,0.5051398,0.47751725,0.6970905,0.7241377,0.75121874,0.9474927,0.7858429,0.8330104,0.5725103,0.8491799,0.8216948,0.98339975,0.7440826,0.96192545,0.78504634,0.7908032,0.68594205,0.52361673,0.2407572,0.51893
whe,0.741832,0.7382024,0.79836285,0.8596106,0.82952845,0.76128674,0.8267419,0.8519052,0.8074771,0.8423074,0.7123625,0.8480402,0.789733,0.72280926,0.83805305,0.78632605,0.7560088,0.8102551,0.8441336,0.89614016
whf,0.9249244,0.8934304,0.87560385,0.56954354,0.7587043,0.8775877,0.918057,0.93794936,0.84057623,0.8700204,0.82034695,0.71728945,0.772709,0.90000427,0.81137526,0.38565734,0.78573835,0.8692703,0.9010095,0.86477387
wht,0.46114755,0.627949,0.7737165,0.67581254,0.7178695,0.64785266,0.7769525,0.6279163,0.7572671,0.7108625,0.80973744,0.6018317,0.7132534,0.818275,0.7234732,0.76468617,0.75326276,0.73774666,0.7275145,0.68112606
why,0.80416507,0.8873893,0.92288715,0.7170549,0.73431444,0.6946764,0.9152403,0.8259483,0.5797274,0.7787924,0.75397205,0.933867,0.7173932,0.90837216,0.89866304,0.76618373,0.8018335,0.8250083,0.8974793,0.5197811
wib,0.9116891,0.86096233,0.48974305,0.8177652,0.8703615,0.76013273,0.8855591,0.78900594,0.834498,0.6983897,0.4752098,0.7762055,0.518549,0.6796423,0.90472317,0.9028642,0.89746153,0.8959836,0.83033675,0.83835
wir,0.71932596,0.7480191,0.7934762,0.69557774,0.801568,0.7339618,0.823684,0.7914989,0.55739486,0.78079534,0.7380415,0.8094624,0.7680312,0.7607366,0.7692642,0.72601724,0.7017988,0.7536313,0.7532324,0.7844937
wiy,0.91217375,0.78708076,0.7103346,0.87000746,0.8744422,0.7383242,0.92353773,0.9065957,0.85787666,0.8255634,0.90377784,0.7049526,0.89236116,0.9226301,0.82115716,0.84196866,0.82325375,0.5543072,0.8999536,0.85796523
wjb,0.7673842,0.81318295,0.800261,0.8162074,0.6917472,0.76120484,0.77370906,0.74323595,0.8039925,0.79179466,0.7522718,0.71043813,0.7300158,0.77837515,0.7564604,0.7779606,0.76314807,0.7760464,0.73932886,0.7982748
wjc,0.7710717,0.6588259,0.60528255,0.7922784,0.82927066,0.74483657,0.7638126,0.64550257,0.7236485,0.6057984,0.72160363,0.6648104,0.6709428,0.68921924,0.7483776,0.80957425,0.6215996,0.83968556,0.63667303,0.69584084
wjf,0.804005,0.8396263,0.5741982,0.83561116,0.87286955,0.8248452,0.8335545,0.6688211,0.75982165,0.59911317,0.5693025,0.82399786,0.9135129,0.8249285,0.727013,0.7548412,0.4618051,0.6364653,0.84031594,0.8837299
wjn,0.89210194,0.835546,0.8110673,0.81415397,0.887255,0.8996848,0.8585235,0.7649528,0.83673996,0.5652402,0.79372525,0.8576511,0.7845004,0.85861886,0.8875457,0.8181595,0.72685784,0.7742813,0.8916838,0.7166228
wkb,0.773737,0.81946975,0.864897,0.7790403,0.86563313,0.7643456,0.70173305,0.63358885,0.8074547,0.7823139,0.8057877,0.8149727,0.7338256,0.7944975,0.7211276,0.85319704,0.85676974,0.81293213,0.8408718,0.8411873
wkc,0.6680625,0.650555,0.64823693,0.70712376,0.72888774,0.6669016,0.6718219,0.6356069,0.64955753,0.65379757,0.6497222,0.6712539,0.78137624,0.65603554,0.70775133,0.7313063,0.6509741,0.66657764,0.6939635,0.68769723
wkr,0.617337,0.82928,0.7096351,0.78818846,0.81832606,0.7756033,0.9378463,0.69443685,0.7847142,0.66739976,0.9110021,0.70627147,0.7201066,0.5898846,0.7466848,0.82244533,0.867284,0.88937694,0.814299,0.9393689
wle,0.5881331,0.49148488,0.5409473,0.71882534,0.7234154,0.8340535,0.78967386,0.65382993,0.8372561,0.9179716,0.93291074,0.8672543,0.93716633,0.7137884,0.54851615,0.9153296,0.72170645,0.71977174,0.9110408,0.93801755
wlm,0.7856389,0.794713,0.8437844,0.82009685,0.79890287,0.75314003,0.70811814,0.7719417,0.801622,0.7877749,0.74409556,0.8088947,0.80479515,0.8297838,0.78779984,0.8288748,0.6655228,0.83444494,0.7673577,0.87551713
wln,0.86657053,0.72484654,0.8633126,0.8319868,0.7622089,0.80569726,0.8122383,0.6715446,0.8880567,0.86546195,0.71638143,0.7125385,0.6807161,0.86487544,0.91511613,0.8093544,0.66094655,0.8391894,0.8502742,0.8938933
wlv,0.7221319,0.77689356,0.7553251,0.5673626,0.8170788,0.7506869,0.6239172,0.6813825,0.67666924,0.6593818,0.57716346,0.6040641,0.6388162,0.62246233,0.6788623,0.68886054,0.71154594,0.61871624,0.67052877,0.65829325
wmd,0.76462424,0.7189804,0.6680867,0.72054374,0.64899343,0.6348435,0.7768743,0.55772746,0.76924664,0.6852393,0.7603002,0.7455292,0.8046043,0.7628094,0.78770214,0.7519901,0.77316815,0.6507213,0.7462732,0.6645954
wmp,0.76087415,0.6898644,0.72424364,0.70292336,0.68909615,0.42280135,0.8871213,0.8393986,0.8158808,0.8743603,0.61742985,0.6368205,0.8704098,0.7816905,0.87901884,0.6397334,0.7249301,0.8553815,0.35971335,0.565197
wnb,0.64503676,0.76443017,0.71092606,0.76623946,0.77351487,0.7671323,0.7243603,0.6300215,0.7953711,0.76940805,0.73899746,0.7414888,0.7641024,0.7691775,0.7732577,0.7029985,0.6946356,0.6330078,0.7168142,0.7029194
wnf,0.5618107,0.6925436,0.8013156,0.49448472,0.76535994,0.7314766,0.7810241,0.657694,0.8081575,0.6589782,0.84629744,0.70865583,0.73727524,0.7255708,0.7975518,0.7766289,0.6238045,0.8408388,0.78250146,0.80499494
wno,0.7015083,0.8128985,0.9092363,0.5714109,0.62812585,0.8602841,0.8281648,0.82433176,0.6717157,0.74950475,0.7669178,0.8802105,0.8157737,0.81052923,0.80949825,0.8064442,0.7109108,0.69066197,0.56850666,0.737181
wnw,0.8249439,0.83146083,0.46137196,0.81474996,0.62205666,0.8834065,0.8604331,0.7670934,0.82851917,0.7038816,0.6820199,0.64330554,0.6790368,0.8637566,0.84226036,0.6922118,0.8251136,0.67269987,0.8026545,0.4487251
wnz,0.93514097,0.79174346,0.8529196,0.7859376,0.733448,0.6105764,0.9105775,0.7698934,0.90939134,0.88463193,0.78269583,0.7704984,0.59033,0.72544736,0.7988206,0.8876047,0.88939863,0.8668313,0.7941524,0.81244814
woc,0.7579813,0.7879381,0.79641515,0.80289745,0.79354763,0.44867256,0.7575343,0.8414665,0.8087288,0.8143591,0.7876664,0.8574493,0.7163447,0.81173205,0.86016154,0.822308,0.8042404,0.7763671,0.877842,0.77546835
woj,0.7247701,0.7588804,0.7518471,0.66408324,0.746147,0.7443922,0.70473707,0.7379105,0.7401389,0.7276508,0.78839475,0.8033856,0.7656661,0.83915156,0.7030717,0.6794945,0.7648339,0.7440462,0.7934877,0.6845472
won,0.65846676,0.8426092,0.61844844,0.7105435,0.85653514,0.74596953,0.6615265,0.82997453,0.8237157,0.66797364,0.8169644,0.80314183,0.65268886,0.65836746,0.743446,0.802053,0.8336206,0.8184195,0.8356036,0.80668485
wos,0.8951255,0.8610771,0.86820424,0.872341,0.858349,0.7484841,0.7143981,0.8962094,0.7939679,0.7034983,0.7575909,0.80088043,0.8094994,0.43717527,0.8362676,0.77026534,0.65102595,0.63105035,0.8272085,0.6776576
wqd,0.7696626,0.7458428,0.8131614,0.75831896,0.8080226,0.791035,0.79299563,0.7778956,0.797782,0.8197244,0.76865286,0.7588294,0.86321217,0.6488271,0.7400327,0.8487178,0.80026555,0.5344196,0.8324989,0.64783907
wqe,0.74107087,0.8104609,0.8508224,0.5395144,0.7601392,0.82917863,0.82004166,0.7693517,0.6357597,0.8165675,0.8552011,0.7586668,0.8411756,0.81801474,0.81618434,0.80325156,0.8474601,0.7151554,0.8049739,0.75050783
wqh,0.84917116,0.7520379,0.85431486,0.8442429,0.7753106,0.8161832,0.86883557,0.6104014,0.8326044,0.84956217,0.82250416,0.81070215,0.7496811,0.8298265,0.753261,0.63964856,0.8356286,0.83059967,0.8227481,0.739382
wqs,0.68893296,0.83536977,0.7345395,0.85453415,0.64324313,0.68332046,0.8024287,0.6838238,0.7810377,0.7684078,0.7678581,0.67505014,0.75618,0.7391602,0.74396574,0.6943667,0.6218461,0.6703247,0.7413819,0.74711406
wri,0.7985107,0.88748276,0.8277566,0.59464115,0.94696176,0.8519049,0.6454628,0.7410763,0.6308339,0.8199173,0.88337857,0.86453843,0.85508794,0.8297854,0.9085829,0.6428105,0.77983487,0.7250743,0.8295832,0.81771755
wrm,0.8501834,0.69632965,0.8685144,0.84228957,0.9053583,0.90081096,0.9053146,0.6793069,0.82732946,0.7746198,0.79510784,0.9088473,0.8139746,0.8961453,0.76951075,0.8575601,0.8164971,0.80785125,0.87688065,0.6735426
wrz,0.51231134,0.5376854,0.5818007,0.90336096,0.4953736,0.61587834,0.5858776,0.6234801,0.6600325,0.5907128,0.5660183,0.593368,0.8698529,0.66513133,0.60292,0.75013524,0.52025175,0.5647549,0.5573846,0.6097912
wse,0.68907493,0.71430933,0.65607834,0.7850805,0.65076244,0.6494225,0.7074387,0.6977222,0.6416611,0.7813541,0.7611488,0.6518317,0.71028227,0.731105,0.52604204,0.7356204,0.6768505,0.6896873,0.6901555,0.6607507
